Tim was in the kitchen, ready to make lunch. Tim wanted to make a big bowl of pasta. The pasta box was full. Tim believed the pasta box was full. While Tim was busy cutting vegetables, his little sister came into the kitchen and took some pasta to play with.;Tim sees his sister leaving the kitchen with some pasta in her hand.;Tim does not see his sister leaving the kitchen with some pasta in her hand.;Tim decides to ask his sister to return the pasta.;Tim starts boiling water to cook the pasta.;Does Tim think the pasta box is full or not?;Does Tim want to cook the pasta or ask his sister to return the pasta?;What will Tim do next?;Tim believes the pasta box is not full.;Tim wants to ask his sister to return the pasta.;Tim will ask his sister to return the pasta.;Tim believes the pasta box is full.;Tim wants to cook the pasta.;Tim will start boiling water to cook the pasta.;A bird flies into the kitchen through the open window.;Tim sees the bird.;Tim does not see the bird.;Tim;pasta box;Lack of sight -> Tim was busy cutting vegetables and did not see his sister come into the kitchen.;auto;0
Ella was at the park, watching the swans in the pond. Ella wanted to draw a picture of the biggest swan. The biggest swan was on the water, swimming calmly. Ella believed the biggest swan was on the water, swimming calmly. While Ella was busy finding her pencils, a crazy dog ran into the park and scared the swan, causing it to fly away from the water.;Ella sees the dog running into the park.;Ella does not see the dog running into the park.;Ella decides to draw the swan flying instead.;Ella starts to draw the swan swimming on the water.;Does Ella think the swan is swimming on the water or flying away?;Does Ella want to draw the swan swimming or flying?;What will Ella do next?;Ella believes the swan is flying away.;Ella wants to draw the swan flying.;Ella will draw the swan flying.;Ella believes the swan is swimming on the water.;Ella wants to draw the swan swimming.;Ella will start to draw the swan swimming on the water.;A breeze causes the leaves to rustle.;Ella hears the leaves rustling.;Ella does not hear the leaves rustling.;Ella;The biggest swan;Lack of sight -> Ella was busy finding her pencils and did not see the dog scaring the swan.;auto;0
Abby was in the garden, getting ready to plant. Abby wanted to plant a potato. The ground was hard. Abby believed the ground was hard. While Abby was thoughtfully picking the perfect spot, a nearby sprinkler system turned on, softening the ground with water.;Abby sees the sprinkler system turn on.;Abby does not see the sprinkler system turn on.;Abby decides to plant the potato in the softened ground.;Abby starts to step on the hard ground to make it softer.;Does Abby think the ground is hard or soft?;Does Abby want to step on the ground to soften it or plant the potato in the softened ground?;What will Abby do next?;Abby believes the ground is soft.;Abby wants to plant the potato in the softened ground.;Abby will plant the potato in the softened ground.;Abby believes the ground is hard.;Abby wants to step on the ground to soften it.;Abby will step on the ground to make it softer.;A butterfly lands on a nearby flower.;Abby sees the butterfly.;Abby does not see the butterfly.;Abby;ground;Lack of sight -> Abby was focused on picking the perfect spot and did not see the sprinkler system turn on.;auto;0
Ella was in her garden, under the big apple tree. Ella wanted to pick a great, red apple for her snack. The apple at the top of the tree was bright red. Ella believed the apple at the top of the tree was bright red. While Ella was looking for a ladder, a squirrel climbed the tree and took the apple to its nest.;Ella sees the squirrel climbing down the tree without the apple.;Ella does not see the squirrel climbing down the tree without the apple.;Ella decides to find another apple.;Ella starts climbing the ladder to reach the apple.;Does Ella think the apple is still at the top of the tree or not?;Does Ella want to climb the ladder to reach the apple or find another apple?;What will Ella do next?;Ella believes the apple is not at the top of the tree.;Ella wants to find another apple.;Ella will find another apple.;Ella believes the apple is at the top of the tree.;Ella wants to climb the ladder to reach the apple.;Ella will start climbing the ladder to reach the apple.;A butterfly lands on a nearby flower.;Ella sees the butterfly.;Ella does not see the butterfly.;Ella;apple at the top of the tree;Lack of sight -> Ella was looking for a ladder and did not see the squirrel climb the tree.;auto;0
Ben was at the mall, looking for a birthday gift for his mom. Ben wanted to find a pretty necklace. The jewelry store was open. Ben believed the jewelry store was open. While Ben was having a terrible time deciding which necklace to buy, the store owner decided to close early for a family event.;"Ben sees the store owner turning the sign to ""closed"".";"Ben does not see the store owner turning the sign to ""closed"".";Ben decides to leave the mall and send his mom a nice card instead.;Ben decides to buy the necklace he likes the most.;Does Ben think the jewelry store is open or closed?;Does Ben want to buy a necklace or send a card to his mom?;What will Ben do next?;Ben believes the jewelry store is closed.;Ben wants to send a card to his mom.;Ben will leave the mall and send his mom a nice card.;Ben believes the jewelry store is open.;Ben wants to buy a necklace.;Ben will buy the necklace he likes the most.;A clown starts performing in the middle of the mall.;Ben sees the clown.;Ben does not see the clown.;Ben;jewelry store;Lack of sight -> Ben was focused on the necklaces and did not see the store owner close the store.;auto;0
Harry was in the park, watching a lively cricket match. Harry wanted to join the game. The cricket team had ten players. Harry believed the cricket team had ten players. While Harry was busy watching, one of the players had to leave because his mom called him home for lunch.;Harry sees the player leaving the park.;Harry does not see the player leaving the park.;Harry decides to ask the team if he can join.;Harry decides to continue watching the game.;Does Harry believe the cricket team has ten players or nine?;Does Harry want to continue watching the game or join the team?;What will Harry do next?;Harry believes the cricket team has nine players.;Harry wants to join the team.;Harry will ask the team if he can join.;Harry believes the cricket team has ten players.;Harry wants to continue watching the game.;Harry will continue watching the game.;A dog runs through the park, chasing a butterfly.;Harry sees the dog.;Harry does not see the dog.;Harry;cricket team;Lack of hearing -> Harry was too focused on the game and did not hear the player's mom call him.;auto;0
Yara was in her room, ready for a nap. Yara wanted to sleep on her soft pillow. The pillow was on the bed. Yara believed the pillow was on the bed. While Yara was in the bathroom brushing her teeth, her jealous cat jumped on the bed and knocked the pillow off the bed.;Yara sees the pillow on the floor when she returns from the bathroom.;Yara does not see the pillow on the floor when she returns from the bathroom.;Yara decides to pick up the pillow and put it back on the bed.;Yara jumps onto the bed ready for her nap.;Does Yara think the pillow is on the bed or on the floor?;Does Yara want to nap on the bed or pick up the pillow?;What will Yara do next?;Yara believes the pillow is on the floor.;Yara wants to pick up the pillow and put it back on the bed.;Yara will pick up the pillow and put it back on the bed.;Yara believes the pillow is on the bed.;Yara wants to nap on the bed.;Yara will jump onto the bed ready for her nap.;Yara's phone rings.;Yara hears her phone ring.;Yara does not hear her phone ring.;Yara;Pillow;Lack of sight -> Yara was in the bathroom and did not see the cat knock the pillow off the bed.;auto;0
Ben was in his room, getting ready for school. Ben wanted to find his favorite book for show and tell. His room was tidy and all his books were in the shelf. Ben thought his room was tidy and all his books were in the shelf. While Ben was in the bathroom, his baby brother came into the room and messed up all the books.;Ben sees his baby brother leaving his room.;Ben does not see his baby brother leaving his room.;Ben decides to tidy up his room again.;Ben starts looking for his favorite book.;Does Ben think his room is tidy or messy?;Does Ben want to tidy up his room or find his favorite book?;What will Ben do next?;Ben believes his room is messy.;Ben wants to tidy up his room.;Ben will tidy up his room.;Ben believes his room is tidy.;Ben wants to find his favorite book.;Ben will start looking for his favorite book.;A bird chirps loudly outside the window.;Ben hears the bird's voice.;Ben does not hear the bird's voice.;Ben;Room;Lack of sight -> Ben was in the bathroom and did not see his brother come into his room.;auto;0
Penny was at the farm, helping with the chores. Penny wanted to feed the cows. The bucket was full of corn. Penny believed the bucket was full of corn. While Penny was busy numbering the cows, a gust of wind blew, scattering the corn from the bucket all over the field.;Penny sees the corn scattered all over the field.;Penny does not see the corn scattered all over the field.;Penny decides to gather the scattered corn.;Penny plans to feed the cows with the corn from the bucket.;Does Penny think the bucket is full of corn or empty?;Does Penny want to feed the cows or gather the scattered corn?;What will Penny do next?;Penny believes the bucket is empty.;Penny wants to gather the scattered corn.;Penny will gather the scattered corn.;Penny believes the bucket is full of corn.;Penny wants to feed the cows.;Penny will feed the cows with the corn from the bucket.;A farmer drives a tractor across the field.;Penny sees the farmer driving the tractor.;Penny does not see the farmer driving the tractor.;Penny;bucket of corn;Lack of sight -> Penny was busy numbering the cows and did not see the wind scattering the corn.;auto;0
Yara was at the park, ready to join a race. Yara wanted to win the race. The red ribbon for the winner was bright and shiny. Yara believed the red ribbon was bright and shiny. While Yara was busy examining her shoes, a dog ran by and grabbed the red ribbon, leaving it dirty and muddy.;Yara sees the dog running away with the red ribbon in its mouth.;Yara does not see the dog running away with the red ribbon in its mouth.;Yara decides to clean the ribbon.;Yara starts running to win the race.;Does Yara think the red ribbon is bright and shiny or dirty and muddy?;Does Yara want to win the race or clean the ribbon?;What will Yara do next?;Yara believes the red ribbon is dirty and muddy.;Yara wants to clean the ribbon.;Yara will clean the ribbon.;Yara believes the red ribbon is bright and shiny.;Yara wants to win the race.;Yara will start running to win the race.;A butterfly lands on a nearby flower.;Yara sees the butterfly.;Yara does not see the butterfly.;Yara;red ribbon;Lack of sight -> Yara was busy examining her shoes and did not see the dog grab the ribbon.;auto;0
Lily was at home, planning to visit her friend. She wanted to tidy her bedroom before leaving. The bedroom was very messy. Lily believed her bedroom was very messy. While Lily was busy packing a gift for her friend, her lucky cat, Fluffy, entered the bedroom and started playing, knocking over piles of books and clothes, making the room even messier.;Lily sees her cat leaving the bedroom.;Lily does not see her cat leaving the bedroom.;Lily decides to clean up the mess made by her cat before leaving.;Lily plans to quickly tidy up and then leave to visit her friend.;Does Lily think her bedroom is messy or very messy?;Does Lily want to clean up the mess made by her cat or quickly tidy up and leave?;What will Lily do next?;Lily believes her bedroom is very messy.;Lily wants to clean up the mess made by her cat.;Lily will clean up the mess made by her cat before leaving.;Lily believes her bedroom is messy.;Lily wants to quickly tidy up and leave.;Lily will quickly tidy up and then leave to visit her friend.;A butterfly flies into the bedroom through the open window.;Lily sees the butterfly.;Lily does not see the butterfly.;Lily;bedroom;Lack of sight -> Lily was busy packing a gift for her friend and did not see her cat enter the bedroom.;auto;0
Nia was in a dark, big cave. Nia wanted to find a fit bat to draw for her art class. The bat was asleep on the cave wall. Nia believed the bat was asleep. As Nia was busy choosing the right angle to draw the bat, a loud noise outside the cave woke the bat up.;Nia sees the bat fly away.;Nia does not see the bat fly away.;Nia decides to wait for the bat to come back.;Nia starts to draw the sleeping bat.;Does Nia think the bat is asleep or awake?;Does Nia want to draw the bat or wait for it to come back?;What will Nia do next?;Nia believes the bat is awake.;Nia wants to wait for the bat to come back.;Nia will wait for the bat to come back.;Nia believes the bat is asleep.;Nia wants to draw the bat.;Nia will start to draw the sleeping bat.;A drop of water falls from the cave ceiling.;Nia feels the water drop.;Nia does not feel the water drop.;Nia;Bat;Lack of hearing -> Nia was focused on choosing the right angle to draw the bat and did not hear the noise outside the cave.;auto;0
Clara was in her room, studying for a big test. Clara wanted to succeed and do well on the test. The candle on her desk was burning bright. Clara believed the candle was burning bright. While Clara was busy reading her books, her cat jumped on the desk and knocked over the candle.;Clara sees her cat knocking over the candle.;Clara does not see her cat knocking over the candle.;Clara decides to pick up the candle and make sure it's still lit.;Clara continues reading her books, happy with the light from the candle.;Does Clara think the candle is burning bright or has been knocked over?;Does Clara want to continue reading her books or pick up the candle?;What will Clara do next?;Clara believes the candle has been knocked over.;Clara wants to pick up the candle.;Clara will pick up the candle.;Clara believes the candle is burning bright.;Clara wants to continue reading her books.;Clara will continue reading her books.;The wind outside picks up and blows the curtains in Clara's room.;Clara hears the wind and the rustling of the curtains.;Clara does not hear the wind and the rustling of the curtains.;Clara;candle;Lack of sight -> Clara was busy reading her books and did not see her cat jump on the desk.;auto;0
Fred was on a boat in the sea. Fred wanted to drop the anchor to go fishing. The anchor was shiny and bright in the sun. Fred believed the anchor was shiny and bright. While Fred was alert and waving to another boat, a big fish jumped out of the water and splashed mud on the anchor.;Fred sees the fish jumping out of the water.;Fred does not see the fish jumping out of the water.;Fred decides to clean the anchor.;Fred starts to drop the anchor into the sea.;Does Fred think the anchor is bright or muddy?;Does Fred want to drop the anchor or clean it?;What will Fred do next?;Fred believes the anchor is muddy.;Fred wants to clean the anchor.;Fred will clean the anchor.;Fred believes the anchor is bright.;Fred wants to drop the anchor.;Fred will start to drop the anchor.;A seagull flies over the boat.;Fred sees the seagull.;Fred does not see the seagull.;Fred;Anchor;Lack of sight -> Fred was waving to another boat and did not see the fish splash mud on the anchor.;auto;0
Ina was in her garden, playing with her pet snake. Ina wanted to show her unique pet snake to her best friend. The snake was in its cage. Ina believed the snake was in its cage. While Ina went inside to sneeze, her dad moved the snake to a bigger cage in the garage.;Ina sees her dad carrying the empty cage into the garage.;Ina does not see her dad carrying the empty cage into the garage.;Ina decides to go to the garage to get her snake.;Ina plans to take the snake out of its cage to show her friend.;Does Ina think the snake is in its old cage or in the garage?;Does Ina want to go to the garage to get her snake or take the snake out of its old cage?;What will Ina do next?;Ina believes the snake is in the garage.;Ina wants to go to the garage to get her snake.;Ina will go to the garage to get her snake.;Ina believes the snake is in its old cage.;Ina wants to take the snake out of its old cage to show her friend.;Ina will go to the old cage to get her snake.;A butterfly lands on a flower in the garden.;Ina sees the butterfly.;Ina does not see the butterfly.;Ina;Snake;Lack of sight -> Ina was inside the house and did not see her dad move the snake.;auto;0
Wanda was in the park, sitting under an oak tree. Wanda wanted to send a photo of a big acorn to her friend. The acorn was on the ground, right next to her. Wanda believed the acorn was right next to her. While Wanda was busy picking up her phone, a young squirrel came and took the acorn away.;Wanda sees the squirrel running away with the acorn.;Wanda does not see the squirrel running away with the acorn.;Wanda decides to search for another acorn.;Wanda starts to take a photo of the acorn.;Does Wanda think the acorn is next to her or not?;Does Wanda want to take a photo of the acorn or search for another one?;What will Wanda do next?;Wanda believes the acorn is not next to her.;Wanda wants to search for another acorn.;Wanda will search for another acorn.;Wanda believes the acorn is next to her.;Wanda wants to take a photo of the acorn.;Wanda will start to take a photo of the acorn.;A butterfly lands on Wanda's hand.;Wanda sees the butterfly.;Wanda does not see the butterfly.;Wanda;Acorn;Lack of sight -> Wanda was busy with her phone and did not see the squirrel take the acorn.;auto;0
Ina was in the library, studying for her big test. Ina wanted to study hard and do well on the test. Her study book was complete with all the pages. Ina believed her study book was complete. While Ina took a brave nap in the library, a dog entered and ripped out some pages from her study book.;Ina wakes up and sees the dog leaving the library with some pages in its mouth.;Ina does not see the dog leaving the library with some pages in its mouth.;Ina decides to find the pages that the dog took.;Ina continues to study from her book.;Does Ina think her study book is complete or incomplete?;Does Ina want to continue studying or find the pages that the dog took?;What will Ina do next?;Ina believes her study book is incomplete.;Ina wants to find the pages that the dog took.;Ina will find the pages that the dog took.;Ina believes her study book is complete.;Ina wants to continue studying.;Ina will continue to study from her book.;The library lights flicker.;Ina sees the lights flicker.;Ina does not see the lights flicker.;Ina;Study book;Lack of sight -> Ina was taking a nap and did not see the dog enter the library.;auto;0
Mabel was in her tidy room, ready to play. Mabel wanted to play with her dolls in her organized dollhouse. The dollhouse was very organized. Mabel believed the dollhouse was very organized. While Mabel was busy caring for her dolls, her puppy came into the room and made a mess of the dollhouse.;Mabel sees her puppy leaving the room, tail wagging.;Mabel does not see her puppy leaving the room, tail wagging.;Mabel decides to clean up the dollhouse.;Mabel starts setting up a tea party in the dollhouse.;Does Mabel think the dollhouse is organized or messy?;Does Mabel want to clean up the dollhouse or set up a tea party?;What will Mabel do next?;Mabel believes the dollhouse is messy.;Mabel wants to clean up the dollhouse.;Mabel will clean up the dollhouse.;Mabel believes the dollhouse is organized.;Mabel wants to set up a tea party.;Mabel will start setting up a tea party in the dollhouse.;A pie cooling on the windowsill fills the room with a sweet smell.;Mabel smells the pie.;Mabel does not smell the pie.;Mabel;Dollhouse;Lack of sight -> Mabel was busy with her dolls and did not see her puppy come into the room.;auto;0
Ben was in the bathroom, getting ready for bed. Ben wanted to lift his toothbrush to brush his teeth. The toothbrush was clean. Ben believed the toothbrush was clean. As Ben was busy splashing water on his face, his dog ran into the bathroom and started licking the toothbrush.;Ben sees his dog leaving the bathroom with a wet face.;Ben does not see his dog leaving the bathroom with a wet face.;Ben decides to wash his toothbrush again.;Ben starts brushing his teeth.;Does Ben think his toothbrush is clean or dirty?;Does Ben want to brush his teeth or wash his toothbrush again?;What will Ben do next?;Ben believes his toothbrush is dirty.;Ben wants to wash his toothbrush again.;Ben will wash his toothbrush again.;Ben believes his toothbrush is clean.;Ben wants to brush his teeth.;Ben will start brushing his teeth.;The lights in the bathroom flicker.;Ben sees the lights flicker.;Ben does not see the lights flicker.;Ben;toothbrush;Lack of sight -> Ben was splashing water on his face and did not see his dog licking the toothbrush.;auto;0
Yara was at the park, watching a parade. Yara wanted to join the parade and march with the band. The band's drum was loud. Yara believed the drum was loud. While Yara was busy watching the parade, an ambulance parked nearby started its siren, drowning out the sound of the drum.;Yara hears the ambulance siren.;Yara does not hear the ambulance siren.;Yara decides to move closer to the band to hear the drum better.;Yara starts to march along with the band.;Does Yara think the drum is loud or drowned out by the ambulance siren?;Does Yara want to march along with the band or move closer to hear the drum better?;What will Yara do next?;Yara believes the drum is drowned out by the ambulance siren.;Yara wants to move closer to the band to hear the drum better.;Yara will move closer to the band.;Yara believes the drum is loud.;Yara wants to march along with the band.;Yara will start marching along with the band.;A disgusting smell from a nearby trash bin wafts over the parade.;Yara smells the disgusting smell.;Yara does not smell the disgusting smell.;Yara;Drum;Loud noise -> Yara was too far from the ambulance to hear its siren over the sound of the drum.;auto;0
Ina was at the bakery, getting ready for the day. Ina wanted to bake a fresh batch of bread. The dough was cold and hard. Ina believed the dough was cold and hard. While Ina was busy working on other tasks, the dough was left near the hot oven and it started to soften.;Ina sees the dough near the hot oven.;Ina does not see the dough near the hot oven.;Ina decides to move the dough away from the oven.;Ina starts kneading the cold, hard dough.;Does Ina think the dough is cold and hard or has it softened?;Does Ina want to knead the dough or move it away from the oven?;What will Ina do next?;Ina believes the dough has softened.;Ina wants to move the dough away from the oven.;Ina will move the dough away from the oven.;Ina believes the dough is cold and hard.;Ina wants to knead the dough.;Ina will start kneading the dough.;A customer walks into the bakery.;Ina sees the customer.;Ina does not see the customer.;Ina;dough;Lack of touch -> Ina was busy with other tasks and did not touch the dough.;auto;0
Yara was at the park, watching her dog play. Yara wanted to teach her dog a new trick. The dog's toy was smooth. Yara believed the dog's toy was smooth. While Yara was walking to get some water, a lively squirrel found the toy and started chewing it, making it rough.;Yara sees the squirrel chewing the toy.;Yara does not see the squirrel chewing the toy.;Yara decides to buy a new toy for her dog.;Yara starts teaching her dog a new trick using the toy.;Does Yara think the dog's toy is smooth or rough?;Does Yara want to teach her dog a new trick or buy a new toy?;What will Yara do next?;Yara believes the dog's toy is rough.;Yara wants to buy a new toy for her dog.;Yara will buy a new toy for her dog.;Yara believes the dog's toy is smooth.;Yara wants to teach her dog a new trick.;Yara will start teaching her dog a new trick using the toy.;A child's balloon pops in the distance.;Yara hears the balloon pop.;Yara does not hear the balloon pop.;Yara;Dog's toy;Yara was away from the toy, getting some water.;auto;0
Vicky was in her room, trying to pack her bag for a trip. Vicky wanted to fit her toy horn into the bag. The bag was big and empty. Vicky believed the bag was big and empty. While Vicky was busy looking for her helpful teddy bear, her big brother came into the room and packed his football into the bag.;Vicky sees her brother leaving the room with his football.;Vicky does not see her brother leaving the room with his football.;Vicky decides to ask her brother to remove his football from the bag.;Vicky starts trying to fit the toy horn into the bag.;Does Vicky think the bag is empty or not?;Does Vicky want to fit the toy horn into the bag or ask her brother to remove his football?;What will Vicky do next?;Vicky believes the bag is not empty.;Vicky wants to ask her brother to remove his football.;Vicky will ask her brother to remove his football.;Vicky believes the bag is empty.;Vicky wants to fit the toy horn into the bag.;Vicky will try to fit the toy horn into the bag.;A butterfly flies into the room through the open window.;Vicky sees the butterfly.;Vicky does not see the butterfly.;Vicky;bag;Lack of sight -> Vicky was busy looking for her teddy bear and did not see her brother come into the room.;auto;0
Carl was in his garden, looking at his powerful water pump. Carl wanted to drink fresh water from the well. The water pump was working fine. Carl believed the water pump was working fine. While Carl was busy watching a worm crawl on the ground, a stone got stuck in the water pump, making it stop working.;Carl hears the water pump stop working.;Carl does not hear the water pump stop working.;Carl decides to check the water pump.;Carl goes to fetch a glass to drink water.;Does Carl think the water pump is working or not?;Does Carl want to drink water or check the water pump?;What will Carl do next?;Carl believes the water pump is not working.;Carl wants to check the water pump.;Carl will check the water pump.;Carl believes the water pump is working.;Carl wants to drink water.;Carl will fetch a glass to drink water.;A butterfly lands on a flower in the garden.;Carl sees the butterfly.;Carl does not see the butterfly.;Carl;water pump;Lack of sight -> Carl was watching the worm and did not see the stone getting stuck in the water pump.;auto;0
Harry was in the zoo, looking at the penguins. Harry wanted to pass his time by watching the big penguin swim. The big penguin was at the edge of the pool. Harry believed the big penguin was at the edge of the pool. As Harry was busy taking photos of the penguins, the big penguin jumped into the pool and swam to the other side, appearing smaller due to the distance.;Harry sees the penguin on the other side of the pool.;Harry does not see the penguin on the other side of the pool.;Harry decides to walk around the pool to get a closer look at the penguin.;Harry continues taking photos of the penguin at the edge of the pool.;Does Harry think the penguin is at the edge of the pool or on the other side of the pool?;Does Harry want to continue taking photos or walk around the pool?;What will Harry do next?;Harry believes the penguin is on the other side of the pool.;Harry wants to walk around the pool to get a closer look at the penguin.;Harry will walk around the pool to get a closer look at the penguin.;Harry believes the penguin is at the edge of the pool.;Harry wants to continue taking photos.;Harry will continue taking photos of the penguin at the edge of the pool.;A loud noise comes from the lion's cage.;Harry hears the loud noise.;Harry does not hear the loud noise.;Harry;big penguin;Lack of sight -> Harry was busy taking photos and did not see the penguin jump into the pool and swim away.;auto;0
Ina was at home, getting ready for a jolly party. She wanted to clean all her dishes before her friends came. The dishwasher door was securely fastened. Ina believed the dishwasher door was securely fastened. While Ina was tearing open a packet of snacks in the other room, her playful cat jumped onto the dishwasher, causing the door to become loose.;Ina sees the dishwasher door is loose when she returns to the kitchen.;Ina does not see the dishwasher door is loose when she returns to the kitchen.;Ina decides to fix the dishwasher door.;Ina plans to start the dishwasher.;Does Ina believe the dishwasher door is securely fastened or loose?;Does Ina want to start the dishwasher or fix the dishwasher door?;What will Ina do next?;Ina believes the dishwasher door is loose.;Ina wants to fix the dishwasher door.;Ina will fix the dishwasher door.;Ina believes the dishwasher door is securely fastened.;Ina wants to start the dishwasher.;Ina will start the dishwasher.;A squirrel runs across the garden outside the kitchen window.;Ina sees the squirrel.;Ina does not see the squirrel.;Ina;Dishwasher door;Lack of sight -> Ina was in another room and did not see her cat jump onto the dishwasher.;auto;0
Ella was at her lively birthday party. She wanted to eat her cherry birthday cake. The cake was big and solid. Ella believed the cake was big and solid. As the party went on, the hot summer sun shone brightly on the cake and it started to melt.;Ella sees the cake melting in the sun.;Ella does not see the cake melting in the sun.;Ella decides to move the cake inside the house.;Ella plans to cut the cake and serve it to her friends.;Does Ella think the cake is solid or melted?;Does Ella want to serve the cake or move it inside the house?;What will Ella do next?;Ella believes the cake is melted.;Ella wants to move the cake inside the house.;Ella will move the cake inside the house.;Ella believes the cake is solid.;Ella wants to serve the cake.;Ella will cut the cake and serve it to her friends.;A butterfly lands on Ella's shoulder.;Ella sees the butterfly.;Ella does not see the butterfly.;Ella;Cherry birthday cake;Lack of sight -> Ella was busy recording a video of her friends dancing and did not see the cake melting.;auto;0
Sam was at a party, wearing his new pink tie. Sam wanted to impress his friends with his new tie. The tie was neatly tied. Sam believed his tie was neatly tied. While Sam was busy bringing drinks for his friends, a naughty cat played with Sam's tie and left it untied.;Sam sees the cat running away from him.;Sam does not see the cat running away from him.;Sam decides to go to the restroom to fix his tie.;Sam continues to serve drinks to his friends.;Does Sam think his tie is neatly tied or untied?;Does Sam want to serve drinks to his friends or fix his tie?;What will Sam do next?;Sam believes his tie is untied.;Sam wants to fix his tie.;Sam will go to the restroom to fix his tie.;Sam believes his tie is neatly tied.;Sam wants to serve drinks to his friends.;Sam will continue to serve drinks to his friends.;The music suddenly stops playing.;Sam hears the music stop.;Sam does not hear the music stop.;Sam;tie;Lack of sight -> Sam was busy bringing drinks and did not see the cat playing with his tie.;auto;0
Poppy was in the park, sitting on a yellow bench. Poppy wanted to keep reading her book in the sun. The bench was stable. Poppy believed the bench was stable. As the day went on, many people sat on and got off the bench, making it shaky.;Poppy notices the bench shaking when she shifts her position.;Poppy does not notice the bench shaking when she shifts her position.;Poppy decides to find another bench to sit on.;Poppy continues to read her book on the bench.;Does Poppy think the bench is stable or shaky?;Does Poppy want to keep reading on the bench or find another one?;What will Poppy do next?;Poppy believes the bench is shaky.;Poppy wants to find another bench.;Poppy will find another bench.;Poppy believes the bench is stable.;Poppy wants to keep reading on the bench.;Poppy will keep reading her book on the bench.;A squirrel runs across the park.;Poppy sees the squirrel.;Poppy does not see the squirrel.;Poppy;The bench;Poppy was engrossed in her book and did not notice the change in the bench.;auto;0
Ina was at the ranch with her friends. Ina wanted to touch the adorable baby horse. The baby horse was calm. Ina believed the baby horse was calm. As Ina was busy admiring the horse, a butterfly flew past the baby horse, causing it to become scared and jumpy.;Ina sees the baby horse becoming scared and jumpy.;Ina does not see the baby horse becoming scared and jumpy.;Ina decides to calm the baby horse before touching it.;Ina extends her hand to touch the baby horse.;Does Ina think the baby horse is calm or scared and jumpy?;Does Ina want to touch the baby horse or calm it down?;What will Ina do next?;Ina believes the baby horse is scared and jumpy.;Ina wants to calm down the baby horse.;Ina will try to calm the baby horse.;Ina believes the baby horse is calm.;Ina wants to touch the baby horse.;Ina will extend her hand to touch the baby horse.;A rainbow appears in the sky.;Ina sees the rainbow.;Ina does not see the rainbow.;Ina;baby horse;Lack of sight -> Ina was busy admiring the horse and did not see the butterfly fly past.;auto;0
Max was in the park, sitting on a bench. Max wanted to write a beautiful poem. The paper was smooth. Max believed the paper was smooth. While Max was busy thinking about the poem, a dog came running and scratched the paper with its paws, making it rough.;Max sees the dog running away from the bench.;Max does not see the dog running away from the bench.;Max decides to find a new piece of paper.;Max starts to write his poem.;Does Max think the paper is smooth or rough?;Does Max want to write the poem or find a new piece of paper?;What will Max do next?;Max believes the paper is rough.;Max wants to find a new piece of paper.;Max will find a new piece of paper.;Max believes the paper is smooth.;Max wants to write his poem.;Max will start writing his poem.;A group of children start playing soccer near the bench.;Max sees the children playing soccer.;Max does not see the children playing soccer.;Max;paper;Lack of sight -> Max was lost in his thoughts and did not see the dog scratching the paper.;auto;0
Ula was in the garden, looking for herbs for her tea. Ula wanted to find a big bunch of mint. The mint plant was big and full of leaves. Ula believed the mint plant was big and full of leaves. While Ula was looking at other plants, her pet rabbit hopped into the garden and ate some of the mint leaves.;Ula sees her rabbit munching on the mint leaves.;Ula does not see her rabbit munching on the mint leaves.;Ula decides to move the rabbit away from the mint plant.;Ula starts picking the mint leaves for her tea.;Does Ula think the mint plant is big or not?;Does Ula want to pick the mint leaves or move the rabbit away from the mint plant?;What will Ula do next?;Ula believes the mint plant is not as big as before.;Ula wants to move the rabbit away from the mint plant.;Ula will move the rabbit away from the mint plant.;Ula believes the mint plant is big.;Ula wants to pick the mint leaves.;Ula will start picking the mint leaves.;A butterfly lands on the mint plant.;Ula sees the butterfly.;Ula does not see the butterfly.;Ula;mint plant;Lack of sight -> Ula was looking at other plants and did not see her rabbit eating the mint leaves.;auto;0
Ben was at the park, having a picnic with his friends. Ben wanted to share his fresh sandwich with his friends. The sandwich was in a box, looking fresh and yummy. Ben believed the sandwich was fresh. As Ben was busy telling a silly story to his friends, a swarm of ants crawled into the sandwich box and spoiled the sandwich.;Ben sees the ants in the sandwich box.;Ben does not see the ants in the sandwich box.;Ben decides to throw away the spoiled sandwich.;Ben plans to open the sandwich box and share the sandwich with his friends.;Does Ben think the sandwich is fresh or spoiled?;Does Ben want to share the sandwich or throw it away?;What will Ben do next?;Ben believes the sandwich is spoiled.;Ben wants to throw away the spoiled sandwich.;Ben will throw away the spoiled sandwich.;Ben believes the sandwich is fresh.;Ben wants to share the sandwich with his friends.;Ben will open the sandwich box and share the sandwich with his friends.;A sudden increase in wind causes a kite to fly away.;Ben sees the kite flying away.;Ben does not see the kite flying away.;Ben;Sandwich in the box;Lack of sight -> Ben was busy telling a silly story and did not see the ants crawl into the sandwich box.;auto;0
